Word,Count
\On=[/^\u044f\u043d\u0432/i,/^\u0444\u0435\u0432/i,/^\u043c\u0430\u0440/i,/^\u0430\u043f\u0440/i,/^\u043c\u0430[\u0439\u044f]/i,/^\u0438\u044e\u043d/i,/^\u0438\u044e\u043b/i,/^\u0430\u0432\u0433/i,/^\u0441\u0435\u043d/i,/^\u043e\u043a\u0442/i,/^\u043d\u043e\u044f/i,/^\u0434\u0435\u043a/i];t.defineLocale("\ru"\,{months:{format:"\\u044f\u043d\u0432\u0430\u0440\u044f_\u0444\u0435\u0432\u0440\u0430\u043b\u044f_\u043c\u0430\u0440\u0442\u0430_\u0430\u043f\u0440\u0435\u043b\u044f_\u043c\u0430\u044f_\u0438\u044e\u043d\u044f_\u0438\u044e\u043b\u044f_\u0430\u0432\u0433\u0443\u0441\u0442\u0430_\u0441\u0435\u043d\u0442\u044f\u0431\u0440\u044f_\u043e\u043a\u0442\u044f\u0431\u0440\u044f_\u043d\u043e\u044f\u0431\u0440\u044f_\u0434\u0435\u043a\u0430\u0431\u0440\u044f"\.split("\_"\),standalone:"\\u044f\u043d\u0432\u0430\u0440\u044c_\u0444\u0435\u0432\u0440\u0430\u043b\u044c_\u043c\u0430\u0440\u0442_\u0430\u043f\u0440\u0435\u043b\u044c_\u043c\u0430\u0439_\u0438\u044e\u043d\u044c_\u0438\u044e\u043b\u044c_\u0430\u0432\u0433\u0443\u0441\u0442_\u0441\u0435\u043d\u0442\u044f\u0431\u0440\u044c_\u043e\u043a\u0442\u044f\u0431\u0440\u044c_\u043d\u043e\u044f\u0431\u0440\u044c_\u0434\u0435\u043a\u0430\u0431\u0440\u044c"\.split("\_"\)},monthsShort:{format:"\\u044f\u043d\u0432._\u0444\u0435\u0432\u0440._\u043c\u0430\u0440._\u0430\u043f\u0440._\u043c\u0430\u044f_\u0438\u044e\u043d\u044f_\u0438\u044e\u043b\u044f_\u0430\u0432\u0433._\u0441\u0435\u043d\u0442._\u043e\u043a\u0442._\u043d\u043e\u044f\u0431._\u0434\u0435\u043a."\.split("\_"\),standalone:"\\u044f\u043d\u0432._\u0444\u0435\u0432\u0440._\u043c\u0430\u0440\u0442_\u0430\u043f\u0440._\u043c\u0430\u0439_\u0438\u044e\u043d\u044c_\u0438\u044e\u043b\u044c_\u0430\u0432\u0433._\u0441\u0435\u043d\u0442._\u043e\u043a\u0442._\u043d\u043e\u044f\u0431._\u0434\u0435\u043a."\.split("\_"\)},weekdays:{standalone:"\\u0432\u043e\u0441\u043a\u0440\u0435\u0441\u0435\u043d\u044c\u0435_\u043f\u043e\u043d\u0435\u0434\u0435\u043b\u044c\u043d\u0438\u043a_\u0432\u0442\u043e\u0440\u043d\u0438\u043a_\u0441\u0440\u0435\u0434\u0430_\u0447\u0435\u0442\u0432\u0435\u0440\u0433_\u043f\u044f\u0442\u043d\u0438\u0446\u0430_\u0441\u0443\u0431\u0431\u043e\u0442\u0430"\.split("\_"\),format:"\\u0432\u043e\u0441\u043a\u0440\u0435\u0441\u0435\u043d\u044c\u0435_\u043f\u043e\u043d\u0435\u0434\u0435\u043b\u044c\u043d\u0438\u043a_\u0432\u0442\u043e\u0440\u043d\u0438\u043a_\u0441\u0440\u0435\u0434\u0443_\u0447\u0435\u0442\u0432\u0435\u0440\u0433_\u043f\u044f\u0442\u043d\u0438\u0446\u0443_\u0441\u0443\u0431\u0431\u043e\u0442\u0443"\.split("\_"\),isFormat:/\[\,1
{IgnoredPaths},1
\e+(1===e?"\re"\:"\e"\)}},week:{dow:1,doy:4}});var\,1
duplicating,1
\\u092e\u093f\u0928\u0947\u091f"\,mm:"\%d\,1
\'"\+j+"\=';"\}else{var\,1
\LT"\,lastDay:"\[\u062a\u06c6\u0646\u06c8\u06af\u06c8\u0646]\,1
benchmark/many-on.js,1
kotuk],1
0}catch(e){}var,1
[1]:http://docs.python.org/dev/library/argparse.html#the-namespace-object,1
<http://rndm.de>,1
\t\xedmi"\,hh:"\%d\,1
Eli,1
\generated,\,1
St[e];if(t)return,1
\HEAD,\,1
\i=/^[a-z_$][a-z0-9_$\-]*$/i,n=e("\./dotjs/custom"\);r.exports={add:a,get:s,remove:o}},{"\./dotjs/custom"\:21}],38:[function(e,r,t){r.exports={id:"\http://json-schema.org/draft-04/schema#"\,$schema:"\http://json-schema.org/draft-04/schema#"\,description:"\Core\,1
__acorn.tokTypes._for:,1
\i(e){this.token("\..."\),this.print(e.argument,e)}function\,1
(x,1
\l,p,d,b,T,C=n;c||(c=!0,u&&e.clearTimeout(u),i=void\,1
\e<4?"\\u0930\u093e\u0924\u094d\u0930\u0940"\:e<10?"\\u0938\u0915\u093e\u0933\u0940"\:e<17?"\\u0926\u0941\u092a\u093e\u0930\u0940"\:e<20?"\\u0938\u093e\u092f\u0902\u0915\u093e\u0933\u0940"\:"\\u0930\u093e\u0924\u094d\u0930\u0940"\},week:{dow:0,doy:6}}),t.defineLocale("\ms-my"\,{months:"\Januari_Februari_Mac_April_Mei_Jun_Julai_Ogos_September_Oktober_November_Disember"\.split("\_"\),monthsShort:"\Jan_Feb_Mac_Apr_Mei_Jun_Jul_Ogs_Sep_Okt_Nov_Dis"\.split("\_"\),weekdays:"\Ahad_Isnin_Selasa_Rabu_Khamis_Jumaat_Sabtu"\.split("\_"\),weekdaysShort:"\Ahd_Isn_Sel_Rab_Kha_Jum_Sab"\.split("\_"\),weekdaysMin:"\Ah_Is_Sl_Rb_Km_Jm_Sb"\.split("\_"\),longDateFormat:{LT:"\HH.mm"\,LTS:"\HH.mm.ss"\,L:"\DD/MM/YYYY"\,LL:"\D\,1
\computed,\,1
thrownSegments,1
keyFn,1
WriteReference,1
Type(O),1
\m({},l(this))},it.set=function(e,a){if("\object"\==typeof\,1
`metavar`,1
\M(e){e.static&&(this.word("\static"\),this.space()),this._variance(e),this.token("\["\),this.print(e.id,e),this.token("\:"\),this.space(),this.print(e.key,e),this.token("\]"\),this.token("\:"\),this.space(),this.print(e.value,e)}function\,1
(syntactically,1
mime-charsetc,1
path)`,1
\this._monthsParseExact?(l(this,"\_monthsRegex"\)||Ne.call(this),e?this._monthsShortStrictRegex:this._monthsShortRegex):(l(this,"\_monthsShortRegex"\)||(this._monthsShortRegex=Le),this._monthsShortStrictRegex&&e?this._monthsShortStrictRegex:this._monthsShortRegex)},hn.week=function(e){return\,1
^^^^^,1
\s}t.exports=n},{}],331:[function(e,t,r){function\,1
a(e)||s(e)||!!(o&&e&&e[o])}var,1
callback]),1
\LT"\,lastWeek:"\[s\xfcr\,1
\URLs,\,1
\Error("\Replacer\,1
require('https'),1
t=this.opts;if(!1!==t.inputSourceMap){var,1
\d=a._milliseconds,r=Wa(a._days),_=Wa(a._months);e.isValid()&&(n=null==n||n,_&&We(e,He(e,"\Month"\)+_*s),r&&be(e,"\Date"\,He(e,"\Date"\)+r*s),d&&e._d.setTime(e._d.valueOf()+d*s),n&&t.updateOffset(e,r||_))}Ca.fn=Pa.prototype,Ca.invalid=function(){return\,1
onCodePathSegmentEnd,1
mbcs,1
acorn.tokTypes._new:,1
\"\print"\\,1
harmless),1
Duigou,1
http://eslint.org/docs/rules/prefer-promise-reject-errors,1
Here's,1
0x5,1
\12===e&&(e=0),"\\u0448\u0430\u0431"\===a?e<4?e:e+12:"\\u0441\u0443\u0431\u04b3"\===a?e:"\\u0440\u04ef\u0437"\===a?e>=11?e:e+12:"\\u0431\u0435\u0433\u043e\u04b3"\===a?e+12:void\,1
clearAll,1
\afterward,\,1
exports.re,1
\<7.0.0"\,type:"\range"\},_requiredBy:["\/babel-register"\,"\/regenerator"\],_resolved:"\https://registry.npmjs.org/babel-core/-/babel-core-6.24.0.tgz"\,_shasum:"\8f36a0a77f5c155aed6f920b844d23ba56742a02"\,_shrinkwrap:null,_spec:"\babel-core@^6.18.2"\,_where:"\/Users/evgenypoberezkin/JSON/ajv-v4/node_modules/regenerator"\,author:{name:"\Sebastian\,1
inflate,1
example.com/schemas/schemaURIs',1
Array(arr.length);,1
\LT"\,nextWeek:"\[\u0ea7\u0eb1\u0e99]dddd[\u0edc\u0ec9\u0eb2\u0ec0\u0ea7\u0ea5\u0eb2]\,1
\merged."\,type:"\boolean"\,default:!1,hidden:!0},parserOpts:{description:"\Options\,1
\"\!"\,\,1
\Plus,\,1
entites,1
Codeframe,1
C#,1
UnicodeNormalizer,1
\this.localeData().postformat(t)},ln.from=function(e,t){return\,1
\n={s:["\m\xf5ne\,1
(#333),1
*never*,1
\1440*t+s/6e4;case"\second"\:return\,1
\this.is('html',\,1
\Zepto,\,1
declaration;,1
\c(e,t,r,n,s,a){r||(n=l(t,n,s),F.isBuffer(n)&&(s="\buffer"\));var\,1
.User,1
\a(e,t){(e.comments||(e.comments=[])).push(t)}function\,1
\a["\a"\\,1
\T(e){this.token("\["\),this.printList(e.types,e),this.token("\]"\)}function\,1
support:,1
http://eslint.org/docs/rules/no-unsafe-negation,1
\\u0e27\u0e34\u0e19\u0e32\u0e17\u0e35"\,m:"\1\,1
416,1
\this.isoWeekYear()%100}),en("\gggg"\,"\weekYear"\),en("\ggggg"\,"\weekYear"\),en("\GGGG"\,"\isoWeekYear"\),en("\GGGGG"\,"\isoWeekYear"\),H("\weekYear"\,"\gg"\),H("\isoWeekYear"\,"\GG"\),L("\weekYear"\,1),L("\isoWeekYear"\,1),ue("\G"\,se),ue("\g"\,se),ue("\GG"\,B,z),ue("\gg"\,B,z),ue("\GGGG"\,ee,q),ue("\gggg"\,ee,q),ue("\GGGGG"\,te,J),ue("\ggggg"\,te,J),fe(["\gggg"\,"\ggggg"\,"\GGGG"\,"\GGGGG"\],function(e,t,n,s){t[s.substr(0,2)]=M(e)}),fe(["\gg"\,"\GG"\],function(e,t,s,i){t[i]=n.parseTwoDigitYear(e)}),I("\Q"\,0,"\Qo"\,"\quarter"\),H("\quarter"\,"\Q"\),L("\quarter"\,7),ue("\Q"\,Z),ce("\Q"\,function(e,t){t[_e]=3*(M(e)-1)}),I("\D"\,["\DD"\,2],"\Do"\,"\date"\),H("\date"\,"\D"\),L("\date"\,9),ue("\D"\,B),ue("\DD"\,B,z),ue("\Do"\,function(e,t){return\,1
Multibyte,1
\0),(i(e)&&function(e){if(Object.getOwnPropertyNames)return\,1
